"Patch_ID","Survey_to_Reef_Dist","Species","Life_Stage","Presence","Presence_Category","Abundance","Density","Survey_Area","Long_M","Lat_M","Habitat","Mangrove_Dist","Reef_Dist","Depth","Slope","BPI_Broad","Mean_Sum_Temp","Mean_Sum_Sal","Mean_Win_Temp","Mean_Win_Sal","Patch_Area","PA_Ratio","Patch_Neigh_Dist","Area_CRHB","Area_SG","Pred_Density","Object_ID"
6448,0,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,287199.2821,125510.79,1,5384.051758,242.0710754,-7.644083977,1.789408207,64,30.49509811,35.51097488,23.50609207,36.48793793,5137.11876074949,10.875742777359,3.22655223210619,199507.509838724,521171.602453922,0,413
5063,1.34127106143473,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,279195.0402,107857.737,3,5568.757324,1732.4368896,-8.548053741,0.865169704,-8,30.43261719,35.51113129,23.37043953,36.25058746,703.879860365914,7.08059598255374,10.3901586552821,125236.178145451,473782.873663545,0.00282485875706215,244
60,0,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,161615.9819,28840.8013,1,3700.990234,4470,-8.393939018,0.77191174,137,30.4151268,35.51097488,24.640131,36.11146545,9978.73611352878,20.8603426156902,52.4920410844841,76097.5957584245,628026.357223133,0,38
221,0,"LUT GRIS","SUBADULT","1","PRESENCE",2.5,0.0141242937853107,177,196586.6645,39521.13239,1,3935.447754,4297.3862305,-8.138599396,0.084015377,-8,30.61166573,35.66224289,23.69843102,35.83063507,2131.45261124629,12.3708892468414,34.414056756878,226273.000421165,454492.886621749,0.0127118644067797,85
937,0,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,159679.4605,28799.74659,1,3264.913818,5091.5683594,-7.802789211,0.731507659,137,30.41234779,35.54957962,24.70100594,36.11257935,10016.9755078111,22.4119129128227,2.38846735562527,32339.0176378944,593619.841320022,0.00282485875706215,36
1058,0,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,189969.3423,36550.38408,1,2930,3648.8835449,-9.167717934,0.263333052,-8,30.581707,35.54927444,23.96147537,35.83695602,11658.4482299409,19.2219571814428,13.3271532314675,385058.214342043,270391.390708872,0.00282485875706215,60
6905,0,"LUT GRIS","SUBADULT","1","PRESENCE",10,0.0564971751412429,177,287244.9736,132692.2733,1,4062.695557,2248.5029297,-8.94353199,0.753289104,-8,30.40925407,35.521698,23.35939026,36.49764633,3506.50526321033,9.0725417095586,27.7569453303731,23599.6846859891,761797.127840485,0.00847457627118644,452
928,0,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,156312.9312,24243.12207,1,8031.732422,916.2131958,-9.275570869,0.587348163,64,30.38496971,35.55389404,24.51436615,36.08983994,39257.5295534339,47.6609301905113,47.8720624538119,401082.158977366,150034.998637627,0,3
3727,0,"LUT GRIS","SUBADULT","1","PRESENCE",20.75,0.117231638418079,177,281843.3377,115516.4313,1,4382.848633,3746.1730957,-7.327951908,0.423745394,-8,30.48052406,35.5277977,23.19409752,36.18818665,1056.22896778787,9.01880863029097,156.648129149481,18634.3612741735,738641.98115937,0.153954802259887,304
1175,0,"LUT GRIS","SUBADULT","0","ABSENCE",0,0,177,263774.6668,78892.39296,1,8097.63623,1508.675293,-3.989666939,3.096231222,137,30.11914825,35.56126785,23.70848465,36.39412689,25485.7839943311,32.0698749660334,87.7884813384247,59478.9686725045,725917.308707857,0.00282485875706215,159
